
04-07-2026 10:31:06 | INFO | ================================================================================
09-07-2026 11:17:15 | INFO | Chromium init'ed with kwargs {}
09-07-2026 11:17:15 | INFO | Found chromium path: C:\Program Files\Google\Chrome\Application\chrome.exe
09-07-2026 11:17:15 | INFO | Temp directory created: C:\Users\Admin\AppData\Local\Temp\tmpck0ythf_.
09-07-2026 11:17:15 | INFO | Opening browser.
09-07-2026 11:17:15 | INFO | Temp directory created: C:\Users\Admin\AppData\Local\Temp\tmpuzqr_22e.
09-07-2026 11:17:15 | INFO | Temporary directory at: C:\Users\Admin\AppData\Local\Temp\tmpuzqr_22e
09-07-2026 11:17:16 | INFO | Conforming 1 to file:///C:/Users/Admin/AppData/Local/Temp/tmpck0ythf_/index.html
09-07-2026 11:17:18 | INFO | Getting tab from queue (has 1)
09-07-2026 11:17:18 | INFO | Got BC74
09-07-2026 11:17:18 | INFO | Reloading tab BC74 before return.
09-07-2026 11:17:18 | INFO | Putting tab BC74 back (queue size: 0).
09-07-2026 11:17:18 | INFO | Waiting for all cleanups to finish.
09-07-2026 11:17:18 | INFO | Exiting Kaleido.
09-07-2026 11:17:18 | INFO | TemporaryDirectory.cleanup() worked.
09-07-2026 11:17:18 | INFO | shutil.rmtree worked.
09-07-2026 11:17:18 | INFO | Closing browser.
09-07-2026 11:17:18 | INFO | TemporaryDirectory.cleanup() worked.
09-07-2026 11:17:18 | INFO | shutil.rmtree worked.
09-07-2026 11:17:18 | INFO | Closing browser.
09-07-2026 11:17:18 | INFO | Cancelling tasks.
09-07-2026 11:17:18 | INFO | Exiting Kaleido/Choreo.
09-07-2026 11:17:19 | INFO | TemporaryDirectory.cleanup() worked.
09-07-2026 11:17:19 | INFO | shutil.rmtree worked.
09-07-2026 11:17:19 | INFO | Cancelling tasks.
09-07-2026 11:17:19 | INFO | Exiting Kaleido/Choreo.
09-07-2026 11:17:19 | INFO | TemporaryDirectory.cleanup() worked.
09-07-2026 11:17:19 | INFO | shutil.rmtree worked.
09-07-2026 11:17:23 | INFO | Category vs Region Heatmap
09-07-2026 11:17:24 | INFO | Year-Month Heatmap
09-07-2026 11:17:30 | INFO | Preparing Monthly Sales Dataset
09-07-2026 11:17:30 | INFO | Monthly Dataset Shape : (48, 1)
09-07-2026 11:17:30 | INFO | Training SARIMA Model
09-07-2026 11:17:31 | INFO | SARIMA Training Completed
09-07-2026 11:17:32 | INFO | Preparing Data for Prophet
09-07-2026 11:17:32 | INFO | Training Prophet Model
09-07-2026 11:17:32 | INFO | Chain [1] start processing
09-07-2026 11:17:34 | INFO | Chain [1] done processing
09-07-2026 11:17:34 | INFO | Prophet Training Completed
09-07-2026 11:17:36 | INFO | Creating Lag Features
09-07-2026 11:17:36 | INFO | Training XGBoost
09-07-2026 11:17:36 | INFO | XGBoost Training Completed
09-07-2026 11:17:39 | INFO | Forecasting Business Segments
09-07-2026 11:18:39 | INFO | ================================================================================
09-07-2026 11:18:39 | INFO | Libraries Imported Successfully
09-07-2026 11:18:39 | INFO | ================================================================================
09-07-2026 11:18:39 | INFO | Loading Superstore Dataset...
09-07-2026 11:18:40 | INFO | Dataset Shape : (9800, 18)
09-07-2026 11:18:40 | INFO | Rows : 9800
09-07-2026 11:18:40 | INFO | Columns : 18
09-07-2026 11:18:40 | INFO | Checking Dataset Information
09-07-2026 11:18:40 | INFO | Generating Statistical Summary
09-07-2026 11:18:40 | INFO | Handling Missing Postal Codes
09-07-2026 11:18:40 | INFO | Missing Values Handled
09-07-2026 11:18:40 | INFO | Duplicate Rows : 0
09-07-2026 11:18:40 | INFO | Converting Date Columns
09-07-2026 11:18:40 | INFO | Date Conversion Completed
